Air_Temperature_K,Process_Temperature_K,Rotational_Speed_RPM,Torque_Nm,Tool_Wear_min,Vibration_mm_s,Current_A,Voltage_V,Power_Factor,Load_Percent,Operating_Hours,Motor_Type_Encoded,Temp_Difference,Apparent_Power,Active_Power,Speed_Torque_Ratio,Wear_Rate,Maintenance_Required
300.18848744707054,336.49571134421035,1482.2816784552685,40.65514702640689,38.060805279864155,0.5448266406921031,49.30378748241844,428.70149989734466,0.8990378662727463,45.751360008245165,37296.3410340592,0,36.30722389713981,21.136607644332713,19.0026106368051,35.58459840546452,0.001020469669543139,0
307.01908055995983,365.03342979482693,1566.340244398559,50.0183856506455,37.61073460030098,6.260347190835263,96.87400234547468,378.79535463335384,0.6537748372060789,85.89731712130705,27344.84110569807,1,58.0143492348671,36.69542207320644,23.990543592118893,30.701485835405716,0.0013753731126765016,1
298.25969577076336,342.4768470210852,1491.0271364017356,44.7389440396734,38.61545036659471,0.9526939190179753,80.26160462788457,426.7193589051441,0.9117447797691339,68.5044414076882,41925.12626618185,0,44.21715125032182,34.24918047150905,31.22651150626934,32.598634876844486,0.000921035492795871,0
300.58584947300153,332.2779090917868,1455.1256163456558,22.373006104464366,15.086420232935719,1.8759957294897622,45.804586447917195,412.1480731420412,0.8759759164603119,44.042773954244026,16385.330997294877,1,31.692059618785265,18.878272045577127,16.53691165631151,62.256673781799904,0.0009206710297397415,0
297.4270847898265,323.1924617853671,1446.5076931686492,29.89130422494012,11.64800569433176,1.8280259065890698,46.639527312578316,410.85825981100004,0.9422468080453431,43.732010081218995,21626.56192776684,1,25.765376995540578,19.162235030053534,18.055554792082603,46.825724243808715,0.0005385722964629364,0
298.67097573940856,324.06180581829784,1470.6479793150856,46.39502499915777,24.01340040922441,3.0624626177157115,70.77224220875539,420.9588294299042,0.9496142350832291,48.59445856218312,20392.593207249833,2,25.39083007888928,29.792200236327325,28.29109743886637,31.0295854752945,0.0011774972740305398,0
297.1442557538172,342.80177706336264,1480.7661950170423,40.789262803709825,4.266048276958451,0.8984508685463904,45.08491702536026,403.4480949439401,0.8554400345103368,61.06612581515327,3914.2251034681053,0,45.657521309545416,18.189423884587207,15.559961395554424,35.43413057972365,0.0010896048539277058,0
307.8651240889913,369.58105459985234,1620.4795058097832,54.99686358874345,44.54034953309767,6.04288342639568,128.50898296973585,469.56353879787787,0.7289733780337941,105.68218777603609,36447.229235234096,2,61.71593051086103,60.34313281058539,43.98853736607431,28.93875481510957,0.001222016829559473,1
296.5900067690755,351.24499314841785,1461.6019978878621,39.90608865859883,45.70094279850747,3.676631802388223,75.00264644012758,422.0089512913426,0.8494016054629547,49.52929936953124,48848.18805861578,1,54.65498637934235,31.65178816827359,26.885079685904945,35.73067105208603,0.0009355517382125037,0
298.4086264089426,319.60475629423655,1448.2329714499572,23.83493200545844,32.683162580001714,2.195209835713277,51.60695751373838,410.2009435688322,0.8035147323333545,46.21901320066044,28738.39472110268,1,21.196129885293942,21.169222666852118,17.009782284860858,58.314352184723184,0.0011372251537365614,0
298.75850166026504,348.6417367986377,1439.750789863501,39.33279764254441,45.30985617286035,1.4901593187699387,80.77577870985917,417.6132260139713,0.8109156770949091,55.728949197246614,49020.39442939397,2,49.88323513837264,33.73303353081495,27.354645726106078,35.69677468504696,0.0009242873790161276,0
302.0189900872963,347.98310537521866,1444.4234037906622,21.022890708549856,35.745124807064485,4.695368218124262,65.36657347529203,407.0491539359311,0.9090092936316327,50.506427818095105,48241.47250515739,2,45.96411528792237,26.607408428808498,24.186381541239562,65.58736647727629,0.0007409471975807859,0
298.94873464320773,336.89101437741317,1433.1933287627662,35.761793894219416,26.028185953165103,2.2422299870113913,53.60961674309388,405.5139409845699,0.9331585604431032,77.92796341773416,27339.8319529097,1,37.94227973420544,21.739446960164383,20.286351030176192,38.985946466234005,0.0009519895370409568,0
294.24049665402,341.4464736527191,1465.1920285624624,40.711928696227844,37.522086085328546,3.9916977735304573,69.55098427196505,411.5261299060881,0.9369577137357393,51.86007504091765,39631.65213584435,1,47.2059769986991,28.62204738860098,26.817648083659563,35.12645121813715,0.0009467467873893058,0
291.96909160319774,316.8076060313635,1486.282335128385,27.63227780121492,43.71174499240398,0.38892291834078163,65.32649956281284,429.0676718439466,0.8107533029751273,67.74943580468414,41280.587900645296,0,24.83851442816575,28.0294890771307,22.72500084998897,51.90932923490004,0.0010588678201431465,0
294.0683152803735,329.2002657135244,1479.167658839385,21.5234551590087,37.940080131339236,4.339707794827244,60.239739536360524,409.2287823302273,0.9013992912553247,46.63387522133172,31887.36523236409,2,35.131950433150905,24.65183525835487,22.221146830024104,65.67232462323892,0.0011897781480761877,0
291.96932079650844,320.77902179349684,1494.1137701945513,40.73001771937996,17.681304230681373,2.1188765382060293,50.901567282695524,425.6384861323989,0.9430228292269647,44.92937626147863,26341.682815413453,0,28.809700996988397,21.66566603997297,20.431217686101878,35.80429273339766,0.0006712036262432545,0
297.6744005605317,335.2727151848511,1435.0358068198962,47.961858357442296,33.65087268173716,3.6196947900846985,69.60673422858903,420.50241757832976,0.81295732390807,84.71109603760024,28443.19282976025,1,37.598314624319414,29.269800022853964,23.795098297903724,29.309259390105808,0.001183048957765795,0
301.20183495827797,333.81609210586566,1478.2738084398875,36.68870782847833,29.646649629859205,0.3358689244942311,56.80737123538435,429.2559533508822,0.9426282919977136,76.09943696319633,32896.411742309356,2,32.61425714758769,24.38490229700239,22.985898802754487,39.22325528292256,0.0009011848671283356,0
299.191589886882,337.12944908029505,1475.381789542557,39.23464627881272,21.140419010730334,1.670054954619098,34.32744597216542,423.1889369832364,0.9402328945156759,49.19787812238597,25632.993108242747,2,37.93785919341303,14.526995370310164,13.65875890564255,36.66943607056098,0.0008247025315744709,0
299.85987807610996,330.535504439232,1457.5902122135703,36.499103961754315,38.63961283151524,0.2568045976899265,80.74141030833434,418.38114975386526,0.8876852087894321,60.29069986237501,37331.32708940659,1,30.675626363122035,33.78068407754951,29.986613598429383,38.87000109923107,0.0010350175262039745,0
312.5593903030595,377.56736221055075,1407.3666883151986,48.35346079089341,9.867665071887203,8.826424125279726,103.12243292396205,462.9093283685388,0.658726022979807,101.31736323085937,8323.313197964731,0,65.00797190749125,47.73633616456097,31.445166873308377,28.516068898959215,0.0011854029079900329,1
292.21419688902523,323.2653335482604,1440.098293881259,47.065807192419896,41.933729768327,3.3115531918068157,81.06888550528426,398.79603504204715,0.8747007693549738,83.69669453886829,41873.51407459379,2,31.05113665923517,32.32995010478505,28.279032229863397,29.960971800934747,0.0010014141225287469,0
291.88743172002916,329.4892998428632,1470.8748572835636,49.91110514953676,22.994074622584215,2.7071081667197188,65.17814364623574,407.5422815580883,0.9044806649909196,69.47481439552632,24361.18079337256,0,37.60186812283405,26.562849369307727,24.025583661605083,28.891041609945237,0.0009438430334955677,0
291.9795240317066,330.25561526270303,1480.9141830312938,31.540631114899973,34.838228309501226,0.9768384661945554,78.20058665259998,429.82426536725086,0.8121574874492179,71.92328961722123,42165.53737604684,2,38.27609123099643,33.61250970924183,27.298651432320284,45.509694566224944,0.0008262055762086706,0
296.0436031534776,344.4878922319299,1494.8677967494382,46.789581137480866,15.111108376127866,0.8359288068478433,58.218740395830636,396.3154053024954,0.8305931311995496,71.84449042684187,8847.922366723182,0,48.4442890784523,23.07298369617438,19.164261774321634,31.280202947353917,0.0017076778109110721,0
295.2474242999522,325.087183984642,1448.4097713044807,32.62772675656023,40.98181631575381,2.517573019335022,57.531852962091286,416.8508788022763,0.8197296853182165,72.90887931895081,45365.93396096626,2,29.839759684689852,23.982203466371097,19.65892410072582,43.071890698705026,0.0009033411063444269,0
295.07570068765955,346.19752764736126,1455.014331626082,33.122823101528,16.569096297359657,2.4165907293307227,59.34931428522608,410.7695159874046,0.8475017309009385,80.7737006527685,18457.01473498327,1,51.12182695970171,24.37888910312667,20.661150712341882,42.64050273029512,0.0008976640519175896,0
294.5488448411308,345.4475059808932,1431.4896628313536,34.693555978191114,5.050403636640076,2.870969799007311,53.644369895698006,424.9281985308856,0.8171536702356642,69.17513313453831,12637.426732921585,1,50.898661139762396,22.795005461103425,18.627022375582673,40.104988802628654,0.0003996069877498582,0
295.76466084735,333.3557414768617,1429.227015420221,21.730400052979025,42.5914859138584,2.2824885577087493,61.19420030312483,411.6556117541859,0.9085289760765327,78.09547045885571,42828.58014472203,1,37.59108062951168,25.19093596159104,22.886695255593814,62.877336610400214,0.000994440892718091,0
305.91188694897653,374.0272485862374,1346.1475053405338,59.09586775079288,7.785472271919952,14.948731303632433,117.96143670846679,384.91897394173344,0.7477137147652477,93.95842704695175,3831.0890092377426,2,68.11536163726089,45.40559518251577,33.9503862450459,22.400001126912315,0.0020316522536799305,1
295.82428929802535,334.33297724733757,1452.8251659056073,39.53385528609202,27.7165770639557,1.2753246461786807,68.84649973893102,417.6157756955552,0.8538369755218528,63.03160442012304,27932.722769120584,2,38.50868794931222,28.751384392397515,24.548995091670896,35.84226458725481,0.0009922263957811979,0
292.58200850386737,339.34704386126015,1492.3769194321378,45.330103974282665,15.328474808715503,0.5851596822980807,61.4625810590046,429.38318359668403,0.9124894662539103,81.79808265419528,12682.80107036774,0,46.765035357392776,26.39099872718465,24.081508342476344,32.211818912829116,0.0012085079798772882,0
293.70273474029074,355.5532193770869,1498.4548925120646,49.877937260909874,30.268991797047832,4.1692841746484826,46.319655776137736,427.58251869905524,0.8083806732016026,73.1666000555954,24651.28288859025,0,61.85048463679618,19.805475082034217,16.010363279892385,29.451958416233698,0.0012278372730769348,0
296.38272734510764,333.05466787427656,1442.8400541027036,43.19925928176865,33.73414362254302,2.9907936293228614,75.25262966224712,411.6445558343798,0.8480526912310442,47.87998461822359,33068.68681876806,2,36.67194052916892,30.977335312684787,26.270412579088795,32.64398719681367,0.0010200926246267884,0
301.7801648311971,361.08295831299125,1486.4483188523977,69.80163595730403,8.98815611799087,6.708145700339535,143.8299647212584,455.9429414764529,0.7496587647158941,94.78890058814781,497.5454524753842,1,59.30279348179414,65.578257187465,49.16131527537622,20.994547636565635,0.018028759611310792,1
298.4836466386071,372.6310299803341,1242.114987083982,58.4275294357592,26.890897310187853,13.38183405891083,112.36497768848528,361.64615139812855,0.716792565130356,86.50272242854531,26602.826468834883,1,74.147383341727,40.636361732977285,29.12784196414583,20.90133981468472,0.0010107905846435008,1
305.0010652366675,374.15071833506966,1341.3868113555668,76.3474266276894,14.95079794900797,8.156837330534112,94.67127756627903,366.0688356858436,0.6818434005719136,100.67888492735267,9357.639735618828,1,69.14965309840215,34.65620435157909,23.63010422599584,17.34235862574085,0.001597539639452674,1
299.6049184652063,329.8214006708998,1476.1809202018458,40.94720852554079,0.0,1.7679471083789953,45.58192964583539,412.9103385892757,0.9480540094260322,65.44783443880912,2929.7695340042173,0,30.216482205693467,18.821250003614434,17.843561528336387,35.191398238169526,0.0,0
299.40391146804296,373.04125751190054,1453.9828754501918,65.69959405420224,3.1932983748867882,4.7534480640573875,141.94252997114052,470.3615944869935,0.6109316841751005,93.46949294659538,3031.6148392482755,1,73.63734604385758,66.7643147227435,40.78843523636215,21.79897638160494,0.0010529851445554303,1
294.3878784517205,334.0902851608798,1422.8653129603217,43.33391163623639,28.17245617153563,2.283454734488062,54.90188742679453,397.0659493099837,0.8004925725562254,52.94252838713194,26969.48863819034,1,39.70240670915928,21.799670050030027,17.450473959225434,32.09428765580299,0.0010445660273148813,0
293.04056073310574,332.23878192713056,1478.6792290504811,40.35529663775661,20.614077694008984,2.637715550821569,54.92305468495916,422.15923041882,0.8886125427232475,77.27812009598105,13375.564946575736,2,39.198221194024825,23.186274498053127,20.603614337994177,35.755498068425766,0.0015410591415912032,0
300.0593947757899,346.0467206672872,1438.0071608678782,44.053342678015156,11.533939418369465,1.861575594643715,46.10660066469424,426.26593771986774,0.9420186723109389,40.79301706115327,10258.683938868378,1,45.987325891497335,19.65367336741137,18.514127291601717,31.917879460020348,0.001124200266508564,0
300.39493964053526,349.03447102942994,1451.136864842348,34.727752819589924,0.0,4.0030170131653,72.02950615883407,411.8705212512306,0.828552834254047,55.67901915050919,730.8442158806994,2,48.63953138889468,29.666830247107715,24.580536284574787,40.61651658222046,0.0,0
294.9666598456316,321.01554221047877,1499.6512281933224,30.68649391306836,45.35029006080754,3.412616092159906,82.70741443187423,408.24113059236794,0.9086069293256419,60.10650494449469,44078.9791179295,0,26.048882364847145,33.76456837603986,30.678720792159254,47.32777417115328,0.001028818319978771,0
299.8456923717389,347.2449396107629,1466.9276623998828,21.52969523748091,23.271867732057707,0.8560155750808462,49.79925813347525,406.07090144221837,0.8239780553605458,40.10979724772263,21096.29430208196,2,47.39924723902402,20.222029641414018,16.66250865937564,65.11085245216583,0.0011030735694747907,0
301.7428420677869,333.99180143361474,1493.7088295383037,43.64432041903733,50.49262987428063,2.7328831873409207,60.857734934807674,410.73028713578157,0.8189788514473367,67.46385016930432,45082.208888515466,0,32.24895936582783,24.99611494420684,20.471289507652127,33.45798111648158,0.0011199874880056101,0
